street address,neighbourhood,latitude,longitude,price,bedrooms,bathrooms,geometry,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,hospital_best_buffer_area_0.5_values,railway station_best_buffer_area_0.5_values,school_best_buffer_area_1.5_values,supermarket_best_buffer_area_0.5_values,bus stop_best_buffer_area_1.5_values,pub_best_buffer_area_0.5_values,restaurant_best_buffer_area_1.5_values,cafe_best_buffer_area_1.5_values,dentist_best_buffer_area_0.5_values,fast food_best_buffer_area_0.5_values,kindergartens_best_buffer_area_0.5_values,malls_best_buffer_area_0.5_values,play ground_best_buffer_area_0.5_values,post office_best_buffer_area_0.5_values
49 - 5 william jackson way,new toronto,43.600769,-79.512121,695000,2,2.0,point (-79.512121 43.600769),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,0,0,28,0,38,1,22,9,0,1,0,0,0,1
51 - 5 william jackson way,new toronto,43.600769,-79.512121,806000,2,2.0,point (-79.512121 43.600769),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,0,0,28,0,38,1,22,9,0,1,0,0,0,1
5765 yonge st #1204,newtonbrook east,43.783102,-79.415166,598800,3,2.0,point (-79.415166 43.783102),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,1,10,1,123,1,85,25,0,9,0,0,0,1
111 newton dr,newtonbrook east,43.794606,-79.410102,2268000,7,4.0,point (-79.410102 43.794606),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,0,6,0,121,0,28,14,0,0,0,0,0,0
3 pemberton ave #2106,newtonbrook east,43.780486,-79.413866,559000,1,1.0,point (-79.413866 43.780486),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,1,10,1,108,1,82,29,0,10,0,0,0,1
10 greenyards dr,newtonbrook east,43.79625,-79.40879,1799000,5,2.0,point (-79.40879 43.79625),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,0,6,0,101,0,26,11,0,0,0,0,0,0
5791 yonge st #penthouse 205,newtonbrook east,43.783997,-79.41604,650000,3,2.0,point (-79.41604 43.783997),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,1,9,0,123,1,85,27,0,6,0,0,0,0
926 willowdale ave,newtonbrook east,43.785882,-79.409553,1529000,6,2.0,point (-79.409553 43.785882),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,0,8,0,116,0,70,23,0,0,0,0,0,0
5795 yonge st unit 611,newtonbrook east,43.784366,-79.415164,535000,2,2.0,point (-79.415164 43.784366),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,1,9,0,124,1,85,26,0,6,0,0,0,0
5949 yonge st #803,newtonbrook east,43.787691,-79.416986,348800,1,1.0,point (-79.416986 43.787691),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,0,9,0,139,0,79,29,0,2,0,0,0,1
105 - 39 pemberton ave,newtonbrook east,43.781088,-79.412829,624000,1,1.0,point (-79.412829 43.781088),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,1,11,0,110,1,82,29,0,8,0,0,0,1
303 - 18 pemberton ave,newtonbrook east,43.781492,-79.413051,580000,2,1.0,point (-79.413051 43.781492),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,0,1,10,0,112,1,82,30,0,8,0,0,0,1
85 drewry ave,newtonbrook west,43.78598,-79.421249,2745000,2,1.0,point (-79.421249 43.78598),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,0,10,0,151,0,78,29,0,0,0,0,0,0
66 fontainbleau dr,newtonbrook west,43.793138,-79.432029,999800,6,4.0,point (-79.432029 43.793138),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,0,7,2,92,1,22,10,0,1,0,0,0,0
218 pleasant ave,newtonbrook west,43.790667,-79.430102,3490000,5,7.0,point (-79.430102 43.790667),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,0,6,0,96,0,31,14,0,0,0,0,0,0
27 devondale ave,newtonbrook west,43.777838,-79.435334,2388000,4,2.0,point (-79.435334 43.777838),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,0,12,0,77,0,1,5,0,1,0,0,0,0
180 patricia ave,newtonbrook west,43.788611,-79.426393,1088000,4,3.0,point (-79.426393 43.788611),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,0,6,0,130,0,38,21,0,0,0,0,0,0
37 drewry ave unit 9,newtonbrook west,43.786348,-79.419345,738000,3,2.0,point (-79.419345 43.786348),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,0,9,0,139,0,79,29,0,1,0,0,0,1
428 connaught ave,newtonbrook west,43.784968,-79.43885,3368000,7,7.0,point (-79.43885 43.784968),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,0,9,0,95,0,15,6,0,0,0,0,0,0
9 greenview ave,newtonbrook west,43.779808,-79.418417,1598000,3,3.0,point (-79.418417 43.779808),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,1,13,1,108,1,82,29,0,9,0,0,0,1
d9 - 108 finch avenue w,newtonbrook west,43.778025,-79.424741,1100000,4,3.0,point (-79.424741 43.778025),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,0,12,0,109,0,73,19,0,0,0,0,0,0
50 moore park ave,newtonbrook west,43.793544,-79.421923,1680000,5,2.0,point (-79.421923 43.793544),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,0,0,7,1,132,0,43,14,0,15,0,0,0,0
557 logan ave,north riverdale,43.669004,-79.345758,799000,3,2.0,point (-79.345758 43.669004),1135,227,469,94,455,91,211,42,1685,2625,1075,1170,1235,1365,1770,3045,1270,1290,615,1175,0,0,20,0,56,0,101,44,0,2,0,0,0,0
23 cavell ave,north riverdale,43.676192,-79.344974,2850000,5,5.0,point (-79.344974 43.676192),1135,227,469,94,455,91,211,42,1685,2625,1075,1170,1235,1365,1770,3045,1270,1290,615,1175,0,1,24,2,83,1,81,35,0,7,0,0,0,0
10 dearbourne ave,north riverdale,43.675665,-79.357432,1189000,5,2.0,point (-79.357432 43.675665),1135,227,469,94,455,91,211,42,1685,2625,1075,1170,1235,1365,1770,3045,1270,1290,615,1175,0,0,22,1,55,1,64,23,0,10,0,0,0,1
5 - 205 bonis ave,north riverdale,43.672038,-79.345604,899900,3,2.0,point (-79.345604 43.672038),1135,227,469,94,455,91,211,42,1685,2625,1075,1170,1235,1365,1770,3045,1270,1290,615,1175,0,0,25,0,63,0,100,41,0,1,0,0,0,0
30 roehampton ave unit 1902,north toronto,43.708432,-79.397532,630000,2,2.0,point (-79.397532 43.708432),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,1,8,7,117,5,99,43,1,36,0,0,0,2
185 roehampton ave #2907,north toronto,43.708956,-79.392982,550000,1,1.0,point (-79.392982 43.708956),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,0,10,4,108,4,94,40,2,14,0,0,0,1
185 roehampton ave #3201,north toronto,43.708956,-79.392982,759000,2,2.0,point (-79.392982 43.708956),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,0,10,4,108,4,94,40,2,14,0,0,0,1
8 eglinton ave e #1910,north toronto,43.707141,-79.397703,569900,1,1.0,point (-79.397703 43.707141),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,1,9,7,118,4,102,43,1,35,0,0,0,2
195 redpath ave #3307,north toronto,43.7101,-79.393425,399000,0,1.0,point (-79.393425 43.7101),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,0,10,4,103,4,93,40,1,11,0,0,0,1
161 roehampton ave #penthouse 05,north toronto,43.70876,-79.393794,1588000,3,2.0,point (-79.393794 43.70876),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,0,10,4,112,4,95,40,1,17,0,0,0,1
99 broadway ave #2902,north toronto,43.710514,-79.393306,588000,2,2.0,point (-79.393306 43.710514),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,0,10,4,100,3,92,39,1,9,0,0,0,1
25 broadway ave unit 1105,north toronto,43.709918,-79.395912,688000,2,1.0,point (-79.395912 43.709918),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,0,8,6,110,6,96,40,0,36,0,0,0,1
1201 - 195 redpath avenue,north toronto,43.7101,-79.393425,557000,2,1.0,point (-79.393425 43.7101),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,0,10,4,103,4,93,40,1,11,0,0,0,1
th05 - 101 erskine ave,north toronto,43.711659,-79.39535,2100000,4,4.0,point (-79.39535 43.711659),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,0,8,3,97,4,92,36,1,8,0,0,0,0
4308 - 8 eglinton ave e,north toronto,43.707141,-79.397703,758000,2,2.0,point (-79.397703 43.707141),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,1,9,7,118,4,102,43,1,35,0,0,0,2
2410 - 5500 yonge street,north toronto,43.710282,-79.398838,888000,2,2.0,point (-79.398838 43.710282),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,1,10,6,115,4,89,40,0,35,0,0,0,2
2611 - 8 eglinton ave e,north toronto,43.707141,-79.397703,659800,2,2.0,point (-79.397703 43.707141),988,198,487,97,343,69,158,32,2495,5030,2300,2245,1265,535,2585,5930,2590,1935,460,370,0,1,9,7,118,4,102,43,1,35,0,0,0,2
54 judy sgro ave,oakdale-beverley heights,43.727778,-79.523194,868000,3,3.0,point (-79.523194 43.727778),3168,634,1577,315,1001,200,590,118,3855,8130,2390,1555,600,150,3985,9000,2315,1130,165,105,0,0,6,0,27,0,1,2,0,0,0,0,0,0
11 ashton manr,oakdale-beverley heights,43.720735,-79.50042,2190000,4,2.0,point (-79.50042 43.720735),3168,634,1577,315,1001,200,590,118,3855,8130,2390,1555,600,150,3985,9000,2315,1130,165,105,0,0,10,1,58,0,12,4,2,0,0,0,0,0
36 ridge road,oakdale-beverley heights,43.722761,-79.49388,779000,1,1.0,point (-79.49388 43.722761),3168,634,1577,315,1001,200,590,118,3855,8130,2390,1555,600,150,3985,9000,2315,1130,165,105,0,0,11,1,51,0,4,3,1,1,0,0,0,0
17 wintergreen rd,oakdale-beverley heights,43.726306,-79.487547,1129000,4,3.0,point (-79.487547 43.726306),3168,634,1577,315,1001,200,590,118,3855,8130,2390,1555,600,150,3985,9000,2315,1130,165,105,1,0,12,0,46,0,6,4,0,0,0,0,0,1
2117 - 5 sheppard ave e,oakdale-beverley heights,43.733338,-79.529127,919000,2,2.0,point (-79.529127 43.733338),3168,634,1577,315,1001,200,590,118,3855,8130,2390,1555,600,150,3985,9000,2315,1130,165,105,0,0,2,0,29,0,3,2,0,0,0,0,0,0
6 elward blvd,oakridge,43.691459,-79.281882,569900,3,2.0,point (-79.281882 43.691459),1513,303,861,172,374,75,278,56,2940,5155,1230,780,325,65,2985,5690,1110,540,140,40,0,0,7,0,114,0,18,9,0,0,0,0,0,0
23 elba ave,oakridge,43.699375,-79.274278,499999,3,2.0,point (-79.274278 43.699375),1513,303,861,172,374,75,278,56,2940,5155,1230,780,325,65,2985,5690,1110,540,140,40,0,0,5,0,108,0,8,2,0,0,0,0,0,0
24 coventry st,oakridge,43.692746,-79.276677,929900,3,3.0,point (-79.276677 43.692746),1513,303,861,172,374,75,278,56,2940,5155,1230,780,325,65,2985,5690,1110,540,140,40,0,0,3,0,110,0,9,5,0,1,0,0,0,0
15 b medford ave,oakridge,43.695692,-79.271575,1399900,4,4.0,point (-79.271575 43.695692),1513,303,861,172,374,75,278,56,2940,5155,1230,780,325,65,2985,5690,1110,540,140,40,0,0,7,0,93,0,8,2,0,0,0,0,0,0
210 westmount ave,oakwood village,43.680554,-79.443098,899000,4,3.0,point (-79.443098 43.680554),1558,312,733,147,562,112,263,53,3345,7410,2350,1775,1340,685,3450,8265,2360,1820,540,480,0,0,11,0,107,1,58,25,0,7,0,0,0,0
1603 eglinton ave w #504,oakwood village,43.697042,-79.443072,768000,3,2.0,point (-79.443072 43.697042),1558,312,733,147,562,112,263,53,3345,7410,2350,1775,1340,685,3450,8265,2360,1820,540,480,0,0,10,0,94,0,37,15,0,10,0,0,0,0
437 westmount ave,oakwood village,43.686951,-79.445233,799000,4,2.0,point (-79.445233 43.686951),1558,312,733,147,562,112,263,53,3345,7410,2350,1775,1340,685,3450,8265,2360,1820,540,480,0,0,12,0,94,0,67,24,0,0,0,0,0,0
45 strader ave,oakwood village,43.693481,-79.44039,699999,3,2.0,point (-79.44039 43.693481),1558,312,733,147,562,112,263,53,3345,7410,2350,1775,1340,685,3450,8265,2360,1820,540,480,0,0,11,0,90,0,39,11,0,6,0,0,0,0
82 roseneath gdns,oakwood village,43.684602,-79.435774,999000,4,2.0,point (-79.435774 43.684602),1558,312,733,147,562,112,263,53,3345,7410,2350,1775,1340,685,3450,8265,2360,1820,540,480,0,0,14,0,84,0,66,24,0,4,0,0,0,0
500 donlands ave,old east york,43.696155,-79.346168,799900,3,2.0,point (-79.346168 43.696155),376,75,137,27,149,30,90,18,1330,2730,985,1040,845,470,1390,3065,1130,1135,315,385,0,0,4,1,117,1,20,5,0,1,0,0,0,0
716 - 20 dean park road,old east york,43.696626,-79.340371,614900,2,2.0,point (-79.340371 43.696626),376,75,137,27,149,30,90,18,1330,2730,985,1040,845,470,1390,3065,1130,1135,315,385,0,0,3,1,121,1,21,8,0,1,0,0,0,0
458 donlands ave,old east york,43.695206,-79.343583,899900,3,2.0,point (-79.343583 43.695206),376,75,137,27,149,30,90,18,1330,2730,985,1040,845,470,1390,3065,1130,1135,315,385,0,0,5,1,124,1,19,5,0,1,0,0,0,0
406 - 3303 don mills rd,old east york,43.702718,-79.334457,1130000,2,2.0,point (-79.334457 43.702718),376,75,137,27,149,30,90,18,1330,2730,985,1040,845,470,1390,3065,1130,1135,315,385,0,0,6,0,87,0,20,6,0,0,0,0,0,0
368 markham st,palmerston-little italy,43.658121,-79.410024,5250000,3,5.0,point (-79.410024 43.658121),1151,230,544,109,407,81,200,40,1985,4470,1610,1565,940,1050,2090,5085,1795,1305,505,860,0,0,77,1,54,5,310,108,0,6,0,0,0,0
501 palmerston boulevard,palmerston-little italy,43.662755,-79.412626,3199000,7,3.0,point (-79.412626 43.662755),1151,230,544,109,407,81,200,40,1985,4470,1610,1565,940,1050,2090,5085,1795,1305,505,860,0,1,52,3,82,1,229,79,0,16,0,0,0,1
1 - 130 clinton st,palmerston-little italy,43.657285,-79.414971,998000,3,2.0,point (-79.414971 43.657285),1151,230,544,109,407,81,200,40,1985,4470,1610,1565,940,1050,2090,5085,1795,1305,505,860,0,0,24,1,66,7,284,88,0,8,0,0,0,0
7b clintwood gate,parkwoods-o'connor hills,43.748509,-79.312891,898000,3,3.0,point (-79.312891 43.748509),557,111,194,39,257,51,106,21,2670,4000,1485,1355,855,750,2800,4495,1665,1205,330,620,0,0,13,0,80,0,17,6,0,1,0,0,0,0
130 broadlands blvd,parkwoods-o'connor hills,43.746216,-79.3142,1458000,4,2.0,point (-79.3142 43.746216),557,111,194,39,257,51,106,21,2670,4000,1485,1355,855,750,2800,4495,1665,1205,330,620,0,0,13,0,86,0,14,6,0,2,0,0,0,1
95 gaydon ave,pelmo park-humberlea,43.721696,-79.530577,1399900,6,2.0,point (-79.530577 43.721696),1176,235,396,79,535,107,245,49,1845,3805,1370,1265,640,190,1945,4285,1545,1050,175,130,0,0,3,0,38,0,4,1,0,0,0,0,0,0
59 arundel ave,playter estates-danforth,43.679799,-79.351218,1589000,2,3.0,point (-79.351218 43.679799),640,128,295,59,206,41,139,28,1120,2100,735,940,725,790,1190,2360,945,840,380,690,0,1,21,1,97,2,54,27,0,6,0,0,0,0
21 cambridge avenue,playter estates-danforth,43.676518,-79.359986,1850000,4,3.0,point (-79.359986 43.676518),640,128,295,59,206,41,139,28,1120,2100,735,940,725,790,1190,2360,945,840,380,690,0,0,19,1,52,1,59,19,0,6,0,0,0,0
41 pinto dr,pleasant view,43.791871,-79.339242,1149000,6,3.0,point (-79.339242 43.791871),743,149,195,39,291,58,257,51,3105,5490,1685,1425,770,270,3250,6080,1725,1230,285,195,0,0,12,0,55,0,4,1,0,0,0,0,0,0
303 - 70 old sheppard ave,pleasant view,43.778274,-79.336511,520000,2,1.0,point (-79.336511 43.778274),743,149,195,39,291,58,257,51,3105,5490,1685,1425,770,270,3250,6080,1725,1230,285,195,0,0,7,0,78,0,15,6,0,0,0,0,0,0
505 - 10 muirhead rd,pleasant view,43.778087,-79.338531,550000,3,2.0,point (-79.338531 43.778087),743,149,195,39,291,58,257,51,3105,5490,1685,1425,770,270,3250,6080,1725,1230,285,195,0,0,8,1,68,0,15,6,0,0,0,0,0,0
31 twyford rd,princess-rosethorn,43.665533,-79.539719,6285000,5,7.0,point (-79.539719 43.665533),684,137,125,25,405,81,154,31,1570,2405,1090,1170,1280,1520,1695,2800,1215,1460,580,1290,0,0,5,0,59,0,0,1,0,0,0,0,0,0
45 oldham rd,princess-rosethorn,43.677488,-79.542254,1629000,4,3.0,point (-79.542254 43.677488),684,137,125,25,405,81,154,31,1570,2405,1090,1170,1280,1520,1695,2800,1215,1460,580,1290,0,0,7,0,54,0,0,2,0,3,0,0,0,0
5 pheasant ln,princess-rosethorn,43.662472,-79.534898,6899000,5,5.0,point (-79.534898 43.662472),684,137,125,25,405,81,154,31,1570,2405,1090,1170,1280,1520,1695,2800,1215,1460,580,1290,0,0,5,1,66,0,1,1,0,1,0,0,0,1
38 ravensbourne cres,princess-rosethorn,43.67637,-79.539166,4588000,6,5.0,point (-79.539166 43.67637),684,137,125,25,405,81,154,31,1570,2405,1090,1170,1280,1520,1695,2800,1215,1460,580,1290,0,0,5,0,45,0,0,2,0,0,0,0,0,0
18 kipling grove ct,princess-rosethorn,43.662635,-79.551649,1299999,3,4.0,point (-79.551649 43.662635),684,137,125,25,405,81,154,31,1570,2405,1090,1170,1280,1520,1695,2800,1215,1460,580,1290,0,0,8,0,46,0,0,1,0,0,0,0,0,0
521 the kingsway,princess-rosethorn,43.672331,-79.5436,2438000,4,3.0,point (-79.5436 43.672331),684,137,125,25,405,81,154,31,1570,2405,1090,1170,1280,1520,1695,2800,1215,1460,580,1290,0,0,12,0,62,0,0,3,0,0,0,0,0,0
10 lloyd manor rd,princess-rosethorn,43.659547,-79.54684,1174800,4,3.0,point (-79.54684 43.659547),684,137,125,25,405,81,154,31,1570,2405,1090,1170,1280,1520,1695,2800,1215,1460,580,1290,0,0,7,0,57,0,1,0,0,0,0,0,0,0
4 lloyd manor rd,princess-rosethorn,43.659229,-79.546535,1098000,3,2.0,point (-79.546535 43.659229),684,137,125,25,405,81,154,31,1570,2405,1090,1170,1280,1520,1695,2800,1215,1460,580,1290,0,0,7,0,59,0,1,0,0,0,0,0,0,0
225 sumach st #2511,regent park,43.661007,-79.360355,749900,2,2.0,point (-79.360355 43.661007),1231,246,765,153,287,57,179,36,2445,4500,1365,1135,715,330,2500,5000,1450,965,330,225,0,0,18,1,70,1,97,40,0,2,0,0,0,0
130 river st #2806,regent park,43.661484,-79.358579,429900,1,2.0,point (-79.358579 43.661484),1231,246,765,153,287,57,179,36,2445,4500,1365,1135,715,330,2500,5000,1450,965,330,225,0,0,14,1,55,0,90,38,0,2,0,0,0,0
20 tubman ave #2307,regent park,43.660593,-79.359349,559999,2,1.0,point (-79.359349 43.660593),1231,246,765,153,287,57,179,36,2445,4500,1365,1135,715,330,2500,5000,1450,965,330,225,0,0,15,1,67,1,95,40,0,2,0,0,0,0
ph2606 - 225 sackville st,regent park,43.659755,-79.36265,679900,2,2.0,point (-79.36265 43.659755),1231,246,765,153,287,57,179,36,2445,4500,1365,1135,715,330,2500,5000,1450,965,330,225,0,0,14,4,86,1,100,49,0,6,0,0,0,0
101 clearbrooke cir,rexdale-kipling,43.721799,-79.561522,998800,4,3.0,point (-79.561522 43.721799),1106,221,330,66,507,101,269,54,1880,3950,1350,805,375,95,1990,4440,1210,675,70,70,0,0,13,0,75,0,20,1,0,1,0,0,0,0
4 daysland rd,rexdale-kipling,43.718979,-79.56295,998000,5,3.0,point (-79.56295 43.718979),1106,221,330,66,507,101,269,54,1880,3950,1350,805,375,95,1990,4440,1210,675,70,70,0,0,13,0,62,0,17,1,0,0,0,0,0,0
29 checkendon dr,rexdale-kipling,43.732732,-79.57325,989000,3,2.0,point (-79.57325 43.732732),1106,221,330,66,507,101,269,54,1880,3950,1350,805,375,95,1990,4440,1210,675,70,70,0,0,12,0,68,0,15,1,0,2,0,0,0,0
80 north dr,rockcliffe-smythe,43.678079,-79.501451,8500000,3,5.0,point (-79.501451 43.678079),1714,343,816,163,548,110,350,70,4080,8285,2520,1980,895,235,4235,9290,2565,1480,305,150,0,0,6,0,89,0,6,2,0,0,0,0,0,0
10 blakley ave,rockcliffe-smythe,43.671732,-79.481226,548000,3,2.0,point (-79.481226 43.671732),1714,343,816,163,548,110,350,70,4080,8285,2520,1980,895,235,4235,9290,2565,1480,305,150,0,0,7,0,129,1,46,11,0,2,0,0,0,0
56 rockcliffe blvd,rockcliffe-smythe,43.679689,-79.4908,959900,4,2.0,point (-79.4908 43.679689),1714,343,816,163,548,110,350,70,4080,8285,2520,1980,895,235,4235,9290,2565,1480,305,150,0,0,8,1,109,0,26,6,0,0,0,0,0,0
66 cliff st,rockcliffe-smythe,43.679993,-79.485042,999900,4,2.0,point (-79.485042 43.679993),1714,343,816,163,548,110,350,70,4080,8285,2520,1980,895,235,4235,9290,2565,1480,305,150,0,0,9,0,114,0,33,7,0,0,0,0,0,0
133 cordella ave,rockcliffe-smythe,43.679261,-79.4857,899000,6,1.0,point (-79.4857 43.679261),1714,343,816,163,548,110,350,70,4080,8285,2520,1980,895,235,4235,9290,2565,1480,305,150,0,0,10,0,108,0,30,7,0,0,0,0,0,0
27 cameo cres,rockcliffe-smythe,43.677017,-79.491542,995000,7,3.0,point (-79.491542 43.677017),1714,343,816,163,548,110,350,70,4080,8285,2520,1980,895,235,4235,9290,2565,1480,305,150,0,0,8,1,120,0,28,7,0,3,0,0,0,0
8 blakley ave,rockcliffe-smythe,43.671695,-79.481214,949800,3,2.0,point (-79.481214 43.671695),1714,343,816,163,548,110,350,70,4080,8285,2520,1980,895,235,4235,9290,2565,1480,305,150,0,0,7,0,129,1,46,11,0,2,0,0,0,0
59 edinborough crt,rockcliffe-smythe,43.672487,-79.500731,1150000,6,4.0,point (-79.500731 43.672487),1714,343,816,163,548,110,350,70,4080,8285,2520,1980,895,235,4235,9290,2565,1480,305,150,0,0,7,0,95,0,6,1,0,0,0,0,0,0
40 fern ave,roncesvalles,43.646039,-79.441856,1799000,4,3.0,point (-79.441856 43.646039),1227,245,556,111,425,85,246,49,2165,4325,1535,1495,1325,1165,2235,4835,1705,1700,635,910,0,0,15,0,53,0,88,48,0,1,0,0,0,0
18 earnbridge st,roncesvalles,43.643518,-79.432357,1999999,4,4.0,point (-79.432357 43.643518),1227,245,556,111,425,85,246,49,2165,4325,1535,1495,1325,1165,2235,4835,1705,1700,635,910,0,0,13,1,56,1,114,50,0,8,0,0,0,0
64 marion st,roncesvalles,43.642017,-79.443304,1599000,6,2.0,point (-79.443304 43.642017),1227,245,556,111,425,85,246,49,2165,4325,1535,1495,1325,1165,2235,4835,1705,1700,635,910,0,0,14,0,34,1,73,33,0,11,0,0,0,1
25 ritchie ave #penthouse 510,roncesvalles,43.652358,-79.450119,2198000,4,3.0,point (-79.450119 43.652358),1227,245,556,111,425,85,246,49,2165,4325,1535,1495,1325,1165,2235,4835,1705,1700,635,910,0,0,11,2,73,3,52,32,0,10,0,0,0,1
213 macdonell ave,roncesvalles,43.64631,-79.439954,1399900,4,2.0,point (-79.439954 43.64631),1227,245,556,111,425,85,246,49,2165,4325,1535,1495,1325,1165,2235,4835,1705,1700,635,910,0,0,15,0,53,1,91,53,0,3,0,0,0,0
209 - 369 sorauren ave,roncesvalles,43.649997,-79.444632,599000,1,1.0,point (-79.444632 43.649997),1227,245,556,111,425,85,246,49,2165,4325,1535,1495,1325,1165,2235,4835,1705,1700,635,910,0,0,13,0,71,3,88,52,0,2,0,0,0,0
11 beaumont rd,rosedale-moore park,43.679924,-79.371459,19995000,4,4.0,point (-79.371459 43.679924),2192,438,874,175,1007,201,311,62,2705,4055,1970,2295,1995,4045,2995,4685,2325,2370,1070,3605,0,0,15,0,67,0,20,7,0,0,0,0,0,0
278 bloor st e #905,rosedale-moore park,43.672265,-79.380454,1525000,3,2.0,point (-79.380454 43.672265),2192,438,874,175,1007,201,311,62,2705,4055,1970,2295,1995,4045,2995,4685,2325,2370,1070,3605,0,1,66,3,124,2,174,84,0,14,0,0,0,0
5 whitehall rd,rosedale-moore park,43.683971,-79.38242,9488000,5,8.0,point (-79.38242 43.683971),2192,438,874,175,1007,201,311,62,2705,4055,1970,2295,1995,4045,2995,4685,2325,2370,1070,3605,0,0,12,0,83,0,54,23,0,0,0,0,0,0
11 thornwood rd,rosedale-moore park,43.681926,-79.385029,20000000,5,8.0,point (-79.385029 43.681926),2192,438,874,175,1007,201,311,62,2705,4055,1970,2295,1995,4045,2995,4685,2325,2370,1070,3605,0,0,15,0,95,0,95,42,0,0,0,0,0,0
27 south dr,rosedale-moore park,43.677229,-79.382582,20800000,6,2.0,point (-79.382582 43.677229),2192,438,874,175,1007,201,311,62,2705,4055,1970,2295,1995,4045,2995,4685,2325,2370,1070,3605,0,0,29,0,103,0,125,59,0,0,0,0,0,0
