Unnamed: 0,neighbourhood_left,unnamed: 0,street address,latitude,longitude,geometry,price,bedrooms,bathrooms,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,index_right,neighbourhood_right,area,house_density,restruarent_counts,public_service_counts,public_transit_counts,other_counts,Total Facilities 500,Total Facilities 1000,Total Facilities 1500,public_transit_best_buffer_area_0.5_values,restaurants_best_buffer_area_0.5_values,public_service_best_buffer_area_0.5_values,other_dailylife_facilities_best_buffer_area_0.5_values
1027,strathcona,594,110 prior st,49.276483,-123.098475,POINT (-2495906.202196858 6367757.48135186),1299000,3,3,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,97,208,399,49,45,0,3
1028,strathcona,692,983 hastings st e #202,49.28134,-123.084033,POINT (-2494603.129873717 6367592.665938641),669000,2,1,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,14,42,79,10,4,0,0
1029,strathcona,723,1204 983 e hastings street,49.281639,-123.078845,POINT (-2494236.056546418 6367386.075490851),724900,1,1,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,14,48,124,9,4,0,1
1030,strathcona,826,268 w 1st avenue,49.268485,-123.098107,POINT (-2496440.57213916 6366924.897396512),774900,1,1,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,23,180,336,13,10,0,0
1031,strathcona,882,409 289 alexander street,49.284431,-123.09843,POINT (-2495347.736898692 6368566.01866926),825000,1,2,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,41,156,353,15,23,0,3
1032,strathcona,885,1161 keefer street,49.279381,-123.079889,POINT (-2494463.443450962 6367203.467023003),2399000,5,5,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,16,44,132,10,6,0,0
1033,strathcona,1016,730 hawks avenue,49.277678,-123.08707,POINT (-2495061.621818706 6367357.962168005),1299000,3,3,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,11,41,178,9,2,0,0
1034,strathcona,1053,1128 e pender street,49.280291,-123.080584,POINT (-2494446.258280582 6367328.047911433),1175000,2,2,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,15,43,113,11,4,0,0
1035,strathcona,1110,803 983 e hastings street,49.281393,-123.08681,POINT (-2494784.727824241 6367724.993171809),599900,1,1,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,15,39,149,10,5,0,0
1036,strathcona,1195,209 231 e pender street,49.280617,-123.098724,POINT (-2495633.905658066 6368190.489054628),478000,1,1,12000,2400,2777,555,1155,231,8068,1614,4510,1395,410,755,290,140,5015,2345,620,755,240,240,19,strathcona,5.404318387,3.515707003,66,1,89,4,81,234,383,24,53,0,4
1037,sunset,66,453 e 47th ave,49.227715,-123.095493,POINT (-2499114.640058322 6362645.993855224),1828000,2,2,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,4,102,137,4,0,0,0
1038,sunset,74,445 e 57th ave #2,49.218602,-123.09638,POINT (-2499810.558366603 6361756.653528296),1478000,5,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,0,63,117,0,0,0,0
1039,sunset,98,275 e 65th ave,49.211978,-123.100764,POINT (-2500566.406133685 6361281.315451591),1999900,4,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,14,31,54,9,4,0,1
1040,sunset,173,474 e 43rd ave #204,49.230805,-123.094791,POINT (-2498851.858595052 6362929.175227565),429000,1,1,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,22,97,142,12,8,0,2
1041,sunset,212,198 e 44th ave,49.230136,-123.1019,POINT (-2499373.640591457 6363186.19193273),1250000,3,3,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,17,44,135,14,2,0,1
1042,sunset,213,6384 windsor st,49.226523,-123.084808,POINT (-2498483.793417722 6362035.545806179),1980000,6,3,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,6,89,127,6,0,0,0
1043,sunset,217,352 w 62nd ave,49.214071,-123.099064,POINT (-2500306.525139479 6361417.099909477),1249900,2,2,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,14,38,75,10,3,0,1
1044,sunset,226,603 e 57th ave,49.218537,-123.092892,POINT (-2499581.933996822 6361590.412676351),2998000,7,6,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,8,52,118,7,1,0,0
1045,sunset,325,8006 chester st,49.212378,-123.089172,POINT (-2499763.419704441 6360791.643267527),1980000,5,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,14,23,70,10,4,0,0
1046,sunset,388,40 e 46th ave #1,49.228272,-123.104959,POINT (-2499708.302180682 6363135.992180943),2149000,5,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,13,44,84,9,3,0,1
1047,sunset,399,1362 e 60th ave,49.215236,-123.078257,POINT (-2498834.04060738 6360583.994467),1580000,5,2,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,14,26,71,12,2,0,0
1048,sunset,488,288 e 59th ave,49.216461,-123.100018,POINT (-2500203.32720919 6361704.659879464),3288000,8,8,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,9,33,90,7,2,0,0
1049,sunset,577,812 e 51st ave,49.223276,-123.087828,POINT (-2498912.421756409 6361842.339829589),1249000,4,3,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,26,64,126,11,12,0,3
1050,sunset,585,250 e 54th ave,49.220757,-123.100626,POINT (-2499943.821183412 6362170.873152986),1498000,4,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,12,35,119,7,4,0,1
1051,sunset,603,433 sw marine dr #501,49.211409,-123.096518,POINT (-2500322.270768549 6361028.912216607),918000,2,2,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,6,33,53,3,3,0,0
1052,sunset,614,1290 e 48th ave,49.225929,-123.080296,POINT (-2498223.702585874 6361768.557517633),2198000,7,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,15,38,127,12,2,0,1
1053,sunset,621,758 e 60th ave #1,49.21538,-123.089055,POINT (-2499545.929424439 6361092.666789296),1188000,3,3,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,10,27,92,8,2,0,0
1054,sunset,684,625 e 44th ave,49.230373,-123.092097,POINT (-2498702.012324817 6362761.84571009),1750000,7,6,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,45,82,135,16,27,0,2
1055,sunset,754,453 e 47th avenue,49.227715,-123.095493,POINT (-2499114.640058322 6362645.993855224),1828000,2,2,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,4,102,137,4,0,0,0
1056,sunset,768,1362 e 60th avenue,49.215236,-123.078257,POINT (-2498834.04060738 6360583.994467),1580000,5,2,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,14,26,71,12,2,0,0
1057,sunset,804,250 e 54th avenue,49.220757,-123.100626,POINT (-2499943.821183412 6362170.873152986),1498000,4,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,12,35,119,7,4,0,1
1058,sunset,811,1290 e 48th avenue,49.225929,-123.080296,POINT (-2498223.702585874 6361768.557517633),2198000,7,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,15,38,127,12,2,0,1
1059,sunset,945,2 6273 windsor street,49.227628,-123.085569,POINT (-2498457.481663385 6362183.117251531),1628800,3,3,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,4,88,130,4,0,0,0
1060,sunset,949,1 6273 windsor street,49.227628,-123.085569,POINT (-2498457.481663385 6362183.117251531),1588800,3,3,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,4,88,130,4,0,0,0
1061,sunset,958,1150 e 41st avenue,49.232495,-123.081964,POINT (-2497876.657426588 6362514.891020871),1938000,6,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,5,56,133,5,0,0,0
1062,sunset,974,288 e 59th avenue,49.216461,-123.100018,POINT (-2500203.32720919 6361704.659879464),3288000,8,8,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,9,33,90,7,2,0,0
1063,sunset,1019,3 se marine drive,49.212544,-123.106195,POINT (-2500889.956433993 6361587.678749766),3800000,5,3,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,13,25,65,8,4,0,1
1064,sunset,1058,1371 e 63rd avenue,49.212623,-123.078173,POINT (-2499010.86629648 6360313.456661934),1888000,5,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,13,24,59,13,0,0,0
1065,sunset,1112,636 e 51st avenue,49.223331,-123.092014,POINT (-2499188.374134745 6362039.460813363),2698000,8,4,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,32,64,132,13,16,0,3
1066,sunset,1117,404 e 46th avenue,49.228115,-123.097251,POINT (-2499204.179331717 6362767.246837829),1598800,3,1,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,6,99,138,6,0,0,0
1067,sunset,1148,198 e 44th avenue,49.230136,-123.1019,POINT (-2499373.640591457 6363186.19193273),1250000,3,3,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,17,44,135,14,2,0,1
1068,sunset,1208,501 433 sw marine drive,49.211322,-123.094523,POINT (-2500194.95900596 6360928.7320045),918000,2,2,5717,1143,441,88,389,78,4887,977,11385,8270,2020,2260,835,250,12450,12200,2570,2330,460,460,20,sunset,8.137247623,3.932533638,57,2,93,10,13,33,53,9,4,0,0
1069,victoria fraserview,3,8481 portside ct,49.207213,-123.061855,POINT (-2498297.22068332 6359014.966665741),899900,3,3,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,5,20,36,5,0,0,0
1070,victoria fraserview,18,1828 se marine dr,49.210319,-123.069152,POINT (-2498568.46599362 6359665.697422967),1160000,3,3,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,11,27,59,11,0,0,0
1071,victoria fraserview,32,1895 e 50th ave,49.224548,-123.067534,POINT (-2497467.060859939 6361044.041847578),2780000,8,7,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,29,71,144,14,13,0,2
1072,victoria fraserview,85,2600 e 49th ave #112,49.224313,-123.054098,POINT (-2496585.250729196 6360405.882818157),529999,2,1,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,19,38,106,13,5,0,1
1073,victoria fraserview,223,2068 e 49th ave,49.22485,-123.064401,POINT (-2497236.545438944 6360931.631701133),2688000,8,6,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,29,72,148,14,13,0,2
1074,victoria fraserview,232,1958 e 47th ave #406,49.227335,-123.066077,POINT (-2497175.126195739 6361261.875175088),608000,2,1,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,31,85,165,14,13,0,4
1075,victoria fraserview,254,1508 w 61st ave,49.214369,-123.075481,POINT (-2498708.961368106 6360368.534188507),1250000,3,3,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,17,26,70,15,2,0,0
1076,victoria fraserview,306,2020 e kent ave se #411,49.206558,-123.065143,POINT (-2498562.849647619 6359098.451513706),925000,2,2,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,8,19,43,8,0,0,0
1077,victoria fraserview,316,1748 e 55th ave,49.219678,-123.070476,POINT (-2498003.694162665 6360681.511646221),2598000,7,6,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,2,59,110,1,1,0,0
1078,victoria fraserview,318,1461 e 64th ave,49.212239,-123.075886,POINT (-2498884.74984397 6360169.654891971),1999999,5,3,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,12,24,59,12,0,0,0
1079,victoria fraserview,324,7176 duff st,49.218979,-123.06423,POINT (-2497634.888313533 6360324.580962883),1938000,5,3,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,18,50,110,10,7,1,0
1080,victoria fraserview,566,2250 se marine dr #202,49.20747,-123.060625,POINT (-2498197.017624179 6358984.96248533),897500,3,2,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,5,19,37,5,0,0,0
1081,victoria fraserview,596,1620 e 47th ave,49.226995,-123.0735,POINT (-2497695.026985567 6361566.561550397),1399000,3,4,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,13,62,138,11,2,0,0
1082,victoria fraserview,623,1789 e 63rd ave,49.213103,-123.069362,POINT (-2498388.179605896 6359959.472304476),1659000,5,5,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,10,40,78,10,0,0,0
1083,victoria fraserview,714,5756 st. margarets street,49.231853,-123.056188,POINT (-2496198.813704545 6361270.98255813),2288000,6,3,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,13,55,196,13,0,0,0
1084,victoria fraserview,950,2262 newport avenue,49.215041,-123.060701,POINT (-2497673.757804227 6359761.279687106),1599000,4,4,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,4,42,81,4,0,0,0
1085,victoria fraserview,998,1810 e 55th avenue,49.220106,-123.068967,POINT (-2497872.931074161 6360656.195343612),1888000,5,4,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,16,53,123,8,7,1,0
1086,victoria fraserview,1036,2068 e 49th avenue,49.22485,-123.064401,POINT (-2497236.545438944 6360931.631701133),2688000,8,6,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,29,72,148,14,13,0,2
1087,victoria fraserview,1045,1508 w 61st avenue,49.214369,-123.075481,POINT (-2498708.961368106 6360368.534188507),1250000,3,3,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,17,26,70,15,2,0,0
1088,victoria fraserview,1119,2689 brightwood place,49.21552,-123.053135,POINT (-2497134.387659674 6359464.31710353),2650000,3,2,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,7,14,69,7,0,0,0
1089,victoria fraserview,1172,2355 e 54th avenue,49.22056,-123.058468,POINT (-2497139.302860601 6360222.545616843),3499000,8,6,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,8,56,105,8,0,0,0
1090,victoria fraserview,1174,411 2020 se kent avenue,49.206558,-123.065143,POINT (-2498562.849647619 6359098.451513706),925000,2,2,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,8,19,43,8,0,0,0
1091,victoria fraserview,1185,105 2250 se marine drive,49.20747,-123.060625,POINT (-2498197.017624179 6358984.96248533),685500,3,2,2680,536,260,52,272,54,2148,430,9660,7060,1845,2020,675,295,11060,10315,2415,2080,465,465,8,victoria-fraserview,6.804906965,3.379913953,29,1,94,7,5,19,37,5,0,0,0
1092,west end,7,1219 harwood st #201,49.280802,-123.135616,POINT (-2498082.186356952 6369897.026569566),550000,2,2,13175,2635,2286,457,1146,229,9743,1949,12910,13610,5330,6200,2325,1115,13745,18615,6480,6305,1660,1660,13,west end,2.791365262,25.79382962,268,9,51,18,54,207,558,12,39,0,3
1093,west end,25,1251 cardero st #1808,49.284994,-123.139881,POINT (-2498073.365947148 6370519.651205617),399000,1,1,13175,2635,2286,457,1146,229,9743,1949,12910,13610,5330,6200,2325,1115,13745,18615,6480,6305,1660,1660,13,west end,2.791365262,25.79382962,268,9,51,18,67,195,335,17,45,0,5
1094,west end,29,1128 georgia st w #4903,49.285762,-123.123947,POINT (-2496956.87003053 6369868.779721175),19988000,4,6,13175,2635,2286,457,1146,229,9743,1949,12910,13610,5330,6200,2325,1115,13745,18615,6480,6305,1660,1660,13,west end,2.791365262,25.79382962,268,9,51,18,152,476,912,27,114,5,6
1095,west end,31,1720 barclay st #503,49.289164,-123.136778,POINT (-2497574.649875322 6370802.775757771),395000,1,1,13175,2635,2286,457,1146,229,9743,1949,12910,13610,5330,6200,2325,1115,13745,18615,6480,6305,1660,1660,13,west end,2.791365262,25.79382962,268,9,51,18,123,227,372,10,102,0,11
1096,west end,59,1270 robson st #507,49.286589,-123.128605,POINT (-2497209.710567262 6370166.227130218),499000,1,1,13175,2635,2286,457,1146,229,9743,1949,12910,13610,5330,6200,2325,1115,13745,18615,6480,6305,1660,1660,13,west end,2.791365262,25.79382962,268,9,51,18,91,388,773,13,75,0,3
1097,west end,90,888 bute st #101,49.284652,-123.128638,POINT (-2497347.40309759 6369970.237130935),988000,2,2,13175,2635,2286,457,1146,229,9743,1949,12910,13610,5330,6200,2325,1115,13745,18615,6480,6305,1660,1660,13,west end,2.791365262,25.79382962,268,9,51,18,84,449,835,11,68,2,3
1098,west end,95,1019 gilford st #8,49.2903,-123.140972,POINT (-2497774.845850489 6371110.544623384),1075000,2,2,13175,2635,2286,457,1146,229,9743,1949,12910,13610,5330,6200,2325,1115,13745,18615,6480,6305,1660,1660,13,west end,2.791365262,25.79382962,268,9,51,18,73,163,251,8,62,0,3
1099,west end,117,1251 cardero st #2001,49.284994,-123.139881,POINT (-2498073.365947148 6370519.651205617),424900,1,1,13175,2635,2286,457,1146,229,9743,1949,12910,13610,5330,6200,2325,1115,13745,18615,6480,6305,1660,1660,13,west end,2.791365262,25.79382962,268,9,51,18,67,195,335,17,45,0,5
1100,west end,131,1330 harwood st #1202,49.281647,-123.138072,POINT (-2498186.892784453 6370095.598064682),509900,2,2,13175,2635,2286,457,1146,229,9743,1949,12910,13610,5330,6200,2325,1115,13745,18615,6480,6305,1660,1660,13,west end,2.791365262,25.79382962,268,9,51,18,27,167,465,12,13,0,2
