,Street address,Zip/Postal Code,Latitude,Longitude,Neighbourhood,Region,Price,Bedrooms,Bathrooms,Square Footage,Hospital in area,Railway Station in area,School in area,Supermarket in area,Bus Stop in area,Pub in area,Restaurant in area,Cafe in area,Dentist in area,Fast Food in area,Kindergartens in area,Malls in area,Play Ground in area,Parks in area,Post Office in area
738,708 1688 Pullman Porter Street,,49.234408,-123.025829,Mount Pleasant East,,928000.0,1 bd,1.0,,0,0,0,0,13,0,11,7,0,2,0,0,0,0,0
739,503 53 W Hastings Street,,49.282116,-123.106307,Downtown West,,499900.0,1 bd,1.0,,0,1,4,2,30,12,51,31,0,32,0,0,0,0,1
740,2783 W 8th Avenue,,49.265184,-123.168051,Kitsilano,,1899000.0,4 bd,3.0,,0,0,0,3,19,1,26,11,0,4,0,0,0,0,1
741,2768 E 25th Avenue,,49.247673,-123.047995,Renfrew Heights,,2998000.0,7 bd,7.0,,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0
742,115 1717 W 13th Avenue,,49.260182,-123.144071,Fairview,,788800.0,2 bd,1.0,,0,0,0,1,8,0,7,0,0,0,0,0,0,0,1
743,301 345 Water Street,,49.284779,-123.109806,Coal Harbour,,679900.0,1 bd,1.0,,0,3,6,2,30,11,27,36,0,29,0,0,0,0,1
744,503 910 Beach Avenue,,49.275321,-123.133399,Yaletown,,525000.0,1 bd,1.0,,0,0,1,2,7,0,14,10,0,10,0,0,0,0,0
745,557 Rupert Street,,49.279434,-123.034049,Renfrew,,1799000.0,6 bd,2.0,,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0
746,4042 W 34th Avenue,,49.241176,-123.195008,Dunbar,,6388000.0,5 bd,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,688 W 6th Avenue,,49.265627,-123.120135,Fairview,,1015000.0,2 bd,2.0,,0,0,2,0,13,1,27,11,1,5,0,0,0,0,0
748,7 5389 Vine Street,,49.237777,-123.16025,Kerrisdale,,1898000.0,3 bd,2.0,,0,0,0,2,4,0,13,4,0,1,0,0,0,0,1
749,102 1860 W 6th Avenue,,49.264776,-123.066519,Kitsilano,,1089900.0,2 bd,2.0,,0,2,0,1,13,1,15,5,0,10,0,0,0,0,2
750,1802 1351 Continental Street,,49.276267,-123.128981,Downtown West,,825000.0,1 bd,1.0,,0,0,1,4,24,4,42,16,0,19,0,0,0,0,2
751,213 1869 Spyglass Place,,49.268942,-123.115296,False Creek,,1222000.0,2 bd,2.0,,0,1,0,1,6,2,5,2,0,0,0,0,0,0,0
752,302 379 E Broadway,,49.262994,-123.096474,Mount Pleasant East,,659900.0,1 bd,1.0,,0,0,0,5,18,1,15,9,0,4,0,0,0,0,1
753,802 1688 Pullman Porter Street,,49.234408,-123.025829,Mount Pleasant East,,699000.0,1 bd,1.0,,0,0,0,0,13,0,11,7,0,2,0,0,0,0,0
754,453 E 47th Avenue,,49.227715,-123.095493,Fraser East,,1828000.0,2 bd,2.0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
755,1 351 E 38th Avenue,,49.23653,-123.098221,Main,,2188000.0,3 bd,4.0,,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0
756,4266 W 10th Avenue,,49.263427,-123.201818,Point Grey,,2698000.0,5 bd,2.0,,0,0,0,0,5,0,0,1,0,1,0,0,0,0,1
757,703 1468 W 14th Avenue,,49.258615,-123.137357,Fairview,,1188000.0,2 bd,2.0,,0,0,0,1,9,0,10,2,0,0,0,0,0,0,1
758,2402 939 Homer Street,,49.278115,-123.119485,Yaletown,,698000.0,2 bd,1.0,,0,2,6,3,19,6,82,29,0,32,0,0,0,0,3
759,203 1177 Hornby Street,,49.278837,-123.128065,Downtown West,,638000.0,1 bd,1.0,,0,0,4,4,28,6,57,23,0,25,0,0,0,0,3
760,Ph1 979 E 19th Avenue,,49.253808,-123.084263,Fraser East,,1349000.0,3 bd,2.0,,0,0,0,2,4,0,7,4,0,1,0,0,0,0,0
761,1903 811 Helmcken Street,,49.279247,-123.125531,Downtown West,,799800.0,2 bd,2.0,,0,0,4,4,27,11,68,26,0,25,0,0,0,0,2
762,1 1186 Kaslo Street,,49.27444,-123.046474,Renfrew,,1639000.0,3 bd,3.0,,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0
763,206 528 W King Edward Avenue,,49.248669,-123.11692,Cambie,,799000.0,1 bd,1.0,,0,1,0,0,14,0,2,1,0,1,0,0,0,0,0
764,505 3228 Tupper Street,,49.256398,-123.115578,Cambie,,699900.0,1 bd,1.0,,0,0,0,2,12,0,21,7,0,3,0,0,0,0,1
765,6810 Arlington Street,,49.221347,-123.030206,Killarney,,819000.0,3 bd,1.0,,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
766,217 678 W 7th Avenue,,49.265018,-123.110122,Fairview,,666000.0,1 bd,1.0,,0,0,1,1,6,1,17,9,0,1,0,0,0,0,0
767,309 2277 E 30th Avenue,,49.24154,-123.059303,Victoria East,,439000.0,1 bd,1.0,,0,0,0,1,11,0,13,1,0,3,0,0,0,0,2
768,1362 E 60th Avenue,,49.215236,-123.078257,South Vancouver,,1580000.0,5 bd,2.0,,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0
769,540 E 11th Avenue,,49.260377,-123.091996,Mount Pleasant East,,1198000.0,2 bd,1.0,,1,0,0,2,15,0,12,2,0,3,0,0,0,0,0
770,906 4815 Eldorado Mews,,49.241221,-123.057581,Collingwood,,538000.0,1 bd,1.0,,0,0,0,1,16,0,13,1,0,2,0,0,0,0,2
771,1 1166 E 11th Avenue,,49.260284,-123.079823,Mount Pleasant East,,1998800.0,4 bd,4.0,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
772,1718 1618 Quebec Street,,49.271542,-123.1015,Mount Pleasant East,,699900.0,1 bd,1.0,,0,2,0,0,25,5,8,6,0,3,0,0,0,0,1
773,3529 Napier Street,,49.275177,-123.027651,Renfrew,,1688000.0,4 bd,4.0,,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0
774,2707 E 26th Avenue,,49.247327,-123.048814,Renfrew Heights,,1399000.0,3 bd,4.0,,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
775,3163 E 1st Avenue,,49.26978,-123.037372,Renfrew,,1799888.0,5 bd,2.0,,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
776,1102 455 Beach Crescent,,49.272668,-123.127769,Yaletown,,1338000.0,2 bd,2.0,,0,0,0,2,9,2,12,2,0,2,0,0,0,0,1
777,6485 Adera Street,,49.227299,-123.143927,South Granville,,5280000.0,4 bd,3.0,,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
778,6789 Cambie Street,,49.223577,-123.117208,South Cambie,,5888000.0,4 bd,3.0,,0,1,0,0,8,0,0,2,0,0,0,0,0,0,1
779,208 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2260000.0,3 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
780,204 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2440000.0,3 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
781,205 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2320000.0,3 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
782,609 1288 Marinaside Crescent,,49.272079,-123.120377,Yaletown,,1198000.0,2 bd,2.0,,0,1,0,1,11,2,37,9,0,10,0,0,0,0,1
783,1723 Alberni Street 1508,,49.291713,-123.133091,West End,,645000.0,1 bd,1.0,,0,0,0,5,10,1,56,13,0,6,0,0,0,0,2
784,202 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2316000.0,3 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
785,201 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2296000.0,3 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
786,105 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2720000.0,3 bd,3.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
787,L02 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,3128000.0,3 bd,4.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
788,101 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,1736000.0,2 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
789,2505 777 Richards Street,,49.280448,-123.118037,Downtown West,,738000.0,1 bd,1.0,,0,2,11,5,30,4,66,41,0,41,0,0,0,0,3
790,L01 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,3184000.0,3 bd,4.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
791,319 2377 E 11th Avenue,,49.26103,-123.111724,Grandview East,,679900.0,1 bd,1.0,,0,1,1,2,13,0,20,6,0,4,0,0,0,0,1
792,210 3198 Riverwalk Avenue,,49.205405,-123.03914,South Marine,,975000.0,2 bd,2.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793,1573 W 66th Avenue,,49.211654,-123.142838,Southwest Marine,,2688000.0,5 bd,4.0,,0,0,0,1,12,1,22,4,0,7,0,0,0,0,0
794,3290 Cypress Street,,49.256513,-123.148065,Shaughnessy,,5498000.0,4 bd,4.0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
795,402 1012 Beach Avenue,,49.271591,-123.12802,Yaletown,,1999000.0,2 bd,2.0,,0,0,0,1,7,1,5,1,0,1,0,0,0,0,1
796,404 1790 Bayshore Drive,,49.292046,-123.13078,Coal Harbour,,1998000.0,2 bd,2.0,,0,0,0,3,10,1,42,9,0,7,0,0,0,0,1
797,2 3260 Graveley Street,,49.270161,-123.034966,Renfrew,,1625000.0,4 bd,4.0,,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0
798,403 2377 E 11th Avenue,,49.260926,-123.095549,Grandview East,,1199900.0,2 bd,3.0,,1,0,0,3,11,1,9,3,0,2,0,0,0,0,1
799,106 2377 E 11th Avenue,,49.260868,-123.103296,Grandview East,,1319900.0,2 bd,3.0,,0,0,1,3,16,0,30,13,0,10,0,0,0,0,1
800,309 2377 E 11th Avenue,,49.260799,-123.09801,Grandview East,,1489900.0,3 bd,3.0,,1,0,0,4,20,1,30,8,0,10,0,0,0,0,2
801,1188 W 55th Avenue,,49.220119,-123.132186,South Granville,,28880000.0,8 bd,12.0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
802,1020 Wolfe Avenue,,49.25248,-123.128293,Shaughnessy,,5990000.0,9 bd,6.0,,0,0,0,0,11,0,2,4,0,2,0,0,0,0,0
803,607 833 Seymour Street,,49.280497,-123.119756,Downtown West,,699900.0,1 bd,1.0,,0,1,5,4,27,5,76,38,0,38,0,0,0,0,2
804,250 E 54th Avenue,,49.220757,-123.100626,South Vancouver,,1498000.0,4 bd,4.0,,0,0,0,1,7,0,4,0,0,0,0,0,0,0,0
805,2061 E 41st Avenue,,49.233173,-123.064297,Victoria East,,1898000.0,5 bd,3.0,,0,0,0,4,14,0,19,3,0,3,0,0,0,0,1
806,1728 Cypress Street,,49.270202,-123.148145,Kitsilano,,1489500.0,2 bd,2.0,,0,0,0,0,8,0,26,13,1,8,0,0,0,0,0
807,2026 W 14th Avenue,,49.258839,-123.151437,Kitsilano,,2698000.0,3 bd,3.0,,0,0,0,1,12,0,6,1,0,1,0,0,0,0,0
808,2453 W 10th Avenue,,49.263248,-123.161373,Kitsilano,,3498000.0,5 bd,4.0,,0,0,0,1,5,0,5,3,0,0,0,0,0,0,0
809,1107 1068 Hornby Street,,49.279642,-123.125742,Downtown West,,629000.0,1 bd,1.0,,0,0,4,4,27,11,69,24,0,26,0,0,0,0,2
810,24 7565 Oak Street,,50.57918,-126.921088,South Granville,,1559000.0,3 bd,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,1290 E 48th Avenue,,49.225929,-123.080296,Knight,,2198000.0,7 bd,4.0,,0,0,0,1,12,0,0,0,0,2,0,0,0,0,0
812,6926 Tisdall Street,,49.222376,-123.120409,South Cambie,,3290000.0,11 bd,4.0,,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1
813,208 633 W 16th Avenue,,49.257235,-123.119081,Fairview,,875000.0,2 bd,1.0,,0,0,1,1,9,0,11,5,0,2,0,0,0,0,1
814,3812 W 15th Avenue,,49.258707,-123.188484,Point Grey,,1880000.0,3 bd,3.0,,0,0,0,0,10,0,3,1,0,2,0,0,0,0,0
815,3814 W 15th Avenue,,49.258712,-123.1885,Point Grey,,1880000.0,3 bd,3.0,,0,0,0,0,10,0,3,1,0,2,0,0,0,0,0
816,302 1080 Pacific Street,,49.277822,-123.134387,West End,,509000.0,1 bd,1.0,,0,0,1,3,12,2,33,11,0,14,0,0,0,0,1
817,1110 W 15th Avenue,,49.257618,-123.129723,Fairview,,2225000.0,3 bd,2.0,,0,0,0,1,7,0,2,1,0,1,0,0,0,0,0
818,1 3165 W 14th Avenue,,49.259926,-123.175365,Kitsilano,,3099000.0,3 bd,4.0,,0,0,0,1,5,1,8,2,0,1,0,0,0,0,0
819,950 W 43rd Avenue,,49.230825,-123.130458,Oakridge,,1699000.0,3 bd,4.0,,0,0,1,0,13,0,2,2,0,2,0,0,0,0,1
820,4569 W 2nd Avenue,,49.271603,-123.210982,Point Grey,,3798000.0,2 bd,2.0,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
821,2248 E 3rd Avenue,,49.267491,-123.058959,Grandview East,,1625000.0,3 bd,3.0,,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1
822,1987 W 35th Avenue,,49.240294,-123.151083,Quilchena,,6888000.0,6 bd,6.0,,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
823,802 1565 W 6th Avenue,,49.266491,-123.140068,False Creek,,699000.0,1 bd,1.0,,0,0,2,1,20,0,20,13,0,5,0,0,0,0,0
824,300 1055 Homer Street,,49.276978,-123.121219,Yaletown,,1538000.0,2 bd,2.0,,0,1,2,4,19,7,85,26,0,28,0,0,0,0,1
825,3404 1335 Howe Street,,49.276569,-123.129609,Downtown West,,2439900.0,2 bd,2.0,,0,0,1,5,23,4,46,18,0,18,0,0,0,0,2
826,268 W 1st Avenue,,49.268485,-123.098107,False Creek,,774900.0,1 bd,1.0,,0,0,0,0,13,3,5,1,0,1,0,0,0,0,0
827,1501 1483 Homer Street,,49.272027,-123.126813,Yaletown,,1789000.0,2 bd,2.0,,0,0,0,1,8,1,11,2,0,2,0,0,0,0,1
828,1555 E 21st Avenue,,49.251893,-123.072681,Knight,,1538000.0,3 bd,3.0,,0,0,0,2,11,0,11,2,0,1,0,0,0,0,0
829,1 2623 Triumph Street,,49.284139,-123.051262,Hastings Sunrise,,1638000.0,3 bd,4.0,,0,0,0,0,3,0,5,2,0,1,0,0,0,0,1
830,2 2623 Triumph Street,,49.284139,-123.051262,Hastings Sunrise,,1698000.0,3 bd,4.0,,0,0,0,0,3,0,5,2,0,1,0,0,0,0,1
831,1 3830 W 23rd Avenue,,49.25172,-123.188969,Dunbar,,2578000.0,3 bd,4.0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
832,1801 1155 Seymour Street,,49.280507,-123.119571,Downtown West,,657000.0,1 bd,1.0,,0,2,5,4,26,5,75,38,0,39,0,0,0,0,2
833,402 1188 Quebec Street,,49.25025,-123.102902,Downtown East,,999900.0,2 bd,2.0,,0,0,0,1,11,0,25,11,0,3,0,0,0,0,0
834,811 1325 Rolston Street,,49.275617,-123.127925,Downtown West,,578000.0,1 bd,1.0,,0,0,1,5,26,4,39,17,0,15,0,0,0,0,2
835,1638 Marpole Avenue,,49.255328,-123.141728,Shaughnessy,,12990000.0,5 bd,8.0,,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0
836,201 2025 Stephens Street,,49.268069,-123.16671,Kitsilano,,545000.0,1 bd,1.0,,0,0,0,1,16,1,15,7,0,2,0,0,0,0,1
837,1204 1188 Howe Street,,49.277764,-123.12779,Downtown West,,550000.0,1 bd,1.0,,0,0,3,5,30,6,57,22,0,24,0,0,0,0,2
838,1071 Semlin Drive,,49.274492,-123.063966,Grandview East,,1699000.0,3 bd,3.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
839,311 2520 Guelph Street,,49.262215,-123.094458,Mount Pleasant East,,699900.0,0 bd,1.0,,1,0,0,3,11,1,8,2,0,4,0,0,0,0,1
840,808 8570 Rivergrass Drive,,49.205371,-123.029248,South Marine,,879000.0,2 bd,2.0,,0,0,0,1,7,0,4,1,0,2,0,0,0,0,0
841,701 919 Station Street,,48.446587,-123.496882,Strathcona,,629000.0,1 bd,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,521 3438 Sawmill Crescent,,49.205784,-123.032766,South Marine,,600000.0,1 bd,1.0,,0,0,0,1,7,0,4,1,0,2,0,0,0,0,0
843,501 209 E 7th Avenue,,49.264857,-123.100405,Mount Pleasant East,,1398000.0,3 bd,2.0,,0,0,0,3,20,2,29,10,0,6,0,0,0,0,1
844,4102 777 Richards Street,,49.280448,-123.118037,Downtown West,,1849000.0,2 bd,2.0,,0,2,11,5,30,4,66,41,0,41,0,0,0,0,3
845,1161 E 11th Avenue,,49.260807,-123.080088,Mount Pleasant East,,1999999.0,4 bd,4.0,,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
846,2 3772 W 20th Avenue,,49.254414,-123.187582,Dunbar,,2648000.0,3 bd,4.0,,0,0,0,0,7,0,3,1,0,2,0,0,0,0,0
847,1 3772 W 20th Avenue,,49.254414,-123.187582,Dunbar,,2598000.0,3 bd,4.0,,0,0,0,0,7,0,3,1,0,2,0,0,0,0,0
848,6011 Macdonald Street,,49.231692,-123.167833,Kerrisdale,,3798000.0,6 bd,5.0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
849,205 3161 W 4th Avenue,,49.268705,-123.174915,Kitsilano,,849900.0,2 bd,2.0,,0,0,0,1,5,0,6,1,0,1,0,0,0,0,0
850,Ph 3401 1255 Seymour Street,,49.276039,-123.126471,Downtown West,,2349000.0,2 bd,3.0,,0,0,1,5,26,6,61,18,0,16,0,0,0,0,2
851,2309 233 Robson Street,,49.283545,-123.123071,Downtown West,,648000.0,1 bd,1.0,,0,2,7,2,28,7,74,40,0,24,0,0,0,0,0
852,2293 E 37th Avenue,,49.23706,-123.059199,Victoria East,,1199900.0,3 bd,3.0,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
853,901 1575 Beach Avenue,,49.283096,-123.141367,West End,,1449000.0,2 bd,2.0,,0,0,0,1,12,1,9,2,0,4,0,0,0,0,1
854,2301 89 Nelson Street,,49.274967,-123.115376,Yaletown,,1499000.0,2 bd,2.0,,0,0,5,0,11,0,24,7,0,7,0,0,0,0,1
855,506 55 E Cordova Street,,49.282595,-123.102962,Downtown East,,899000.0,1 bd,2.0,,0,0,0,3,25,8,44,9,0,11,0,0,0,0,1
856,1389 E 39th Avenue,,49.23492,-123.077373,Knight,,1680000.0,2 bd,2.0,,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
857,17 1350 W 6th Avenue,,49.265879,-123.135055,Fairview,,749000.0,1 bd,1.0,,0,0,1,0,16,0,9,5,0,7,0,0,0,0,1
858,209 2102 W 48th Avenue,,49.227453,-123.155893,Kerrisdale,,3199000.0,4 bd,3.0,,0,0,0,1,15,0,0,1,0,1,0,0,0,0,0
859,206 688 E 19th Avenue,,49.253479,-123.090447,Fraser East,,829800.0,2 bd,2.0,,0,0,0,0,10,0,17,2,0,0,0,0,0,0,0
860,410 215 E 33rd Avenue,,49.24077,-123.101062,Main,,1145500.0,2 bd,2.0,,0,0,0,1,11,0,6,3,0,1,0,0,0,0,0
861,2 3320 E 44th Avenue,,49.229808,-123.034038,Killarney,,1588000.0,5 bd,5.0,,0,0,0,2,13,0,19,5,0,4,0,0,0,0,2
862,301 1502 Island Park Walk,,49.270581,-123.139126,False Creek,,1249000.0,2 bd,2.0,,0,0,1,0,10,1,11,8,0,7,0,0,0,0,1
863,105 2272 Dundas Street,,49.284558,-123.058355,Hastings,,639900.0,2 bd,1.0,,0,0,0,0,15,0,16,6,0,2,0,0,0,0,0
864,4557 Reid Street,,49.243613,-123.036811,Collingwood,,2599888.0,7 bd,7.0,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
865,402 1188 Richards Street,,49.27599,-123.123515,Yaletown,,499900.0,1 bd,1.0,,0,1,1,4,24,7,80,25,0,24,0,0,0,0,3
866,2216 E 38th Avenue,,49.235629,-123.061358,Victoria East,,1759000.0,5 bd,4.0,,0,0,0,0,9,0,7,1,0,0,0,0,0,0,0
867,3224 Marmion Avenue,,49.231313,-123.036689,Killarney,,1625000.0,4 bd,3.0,,0,0,0,2,20,0,19,5,0,3,0,0,0,0,2
868,313 2250 E 1st Avenue,,49.269251,-123.059164,Grandview East,,985900.0,2 bd,2.0,,0,0,0,0,5,0,1,0,0,1,0,0,0,0,1
869,153 2230 E 1st Avenue,,49.270484,-123.102109,Grandview East,,1526900.0,3 bd,3.0,,0,1,0,1,15,7,10,7,0,2,0,0,0,0,1
870,920 3557 Sawmill Crescent,,49.205837,-123.028152,South Marine,,918000.0,2 bd,2.0,,0,0,0,1,7,0,4,1,0,2,0,0,0,0,0
871,2727 W 7th Avenue,,49.26552,-123.167185,Kitsilano,,2690000.0,3 bd,3.0,,0,0,0,3,19,1,21,11,0,4,0,0,0,0,1
872,1219 1768 Cook Street,,49.269664,-123.109934,False Creek,,618000.0,1 bd,1.0,,0,0,0,1,3,3,8,8,0,1,0,0,0,0,1
873,2721 W 7th Avenue,,49.266019,-123.167095,Kitsilano,,2425000.0,3 bd,3.0,,0,0,0,2,20,1,23,10,0,3,0,0,0,0,1
874,706 1725 Pendrell Street,,49.287374,-123.139378,West End,,739000.0,1 bd,1.0,,0,0,0,2,13,1,39,10,0,11,0,0,0,0,3
875,1 1322 13th Avenue,,49.258966,-123.076979,Grandview East,,1929999.0,4 bd,4.0,,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
876,2335 W 8th Avenue,,49.265074,-123.158514,Kitsilano,,4500000.0,12 bd,5.0,,0,0,0,2,8,1,10,4,0,2,0,0,0,0,2
877,2325 W 8th Avenue,,49.26507,-123.158304,Kitsilano,,3990000.0,4 bd,2.0,,0,0,0,2,8,1,11,4,0,2,0,0,0,0,2
878,2325/35 W 8th Avenue,,49.26507,-123.158304,Kitsilano,,8500000.0,16 bd,8.0,,0,0,0,2,8,1,11,4,0,2,0,0,0,0,2
879,3702 833 Seymour Street,,49.280497,-123.119756,Downtown West,,1699999.0,2 bd,2.0,,0,1,5,4,27,5,76,38,0,38,0,0,0,0,2
880,1 2403 W 37th Avenue,,49.238667,-123.161317,Quilchena,,2875000.0,3 bd,4.0,,0,0,0,1,3,0,6,1,0,1,0,0,0,0,1
881,201 1318 W 6th Avenue,,49.26586,-123.134113,Fairview,,888000.0,2 bd,2.0,,0,0,0,0,13,1,8,4,0,4,0,0,0,0,0
882,409 289 Alexander Street,,49.284431,-123.09843,Strathcona,,825000.0,1 bd,2.0,,0,0,0,2,15,1,14,6,0,2,0,0,0,0,1
883,411 2366 Wall Street,,49.290158,-123.057169,Hastings,,545000.0,1 bd,1.0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
884,4444 W 2nd Avenue,,49.270987,-123.207256,Point Grey,,3998000.0,5 bd,4.0,,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0
885,1161 Keefer Street,,49.279381,-123.079889,Strathcona,,2399000.0,5 bd,5.0,,0,0,0,0,10,0,4,2,0,0,0,0,0,0,0
886,1504 1568 Alberni Street,,49.289738,-123.131183,West End,,2388000.0,2 bd,2.0,,0,0,0,4,13,1,53,16,0,7,0,0,0,0,2
887,105 205 E 10th Avenue,,49.262278,-123.100641,Mount Pleasant East,,625000.0,0 bd,1.0,,0,0,0,4,23,1,35,12,0,10,0,0,0,0,2
888,1 39 W 22nd Avenue,,49.251232,-123.10594,Cambie,,2489000.0,3 bd,4.0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
889,2 39 W 22nd Avenue,,49.251232,-123.10594,Cambie,,2489000.0,3 bd,4.0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
890,1801 183 Keefer Place,,49.279559,-123.106509,Downtown West,,799000.0,2 bd,1.0,,0,1,3,2,24,8,41,20,0,37,0,0,0,0,1
891,5203 1480 Howe Street,,49.274891,-123.131173,Yaletown,,5988000.0,3 bd,3.0,,0,0,1,2,13,1,18,10,0,5,0,0,0,0,1
892,2611 610 Granville Street,,49.28312,-123.116554,Downtown West,,899000.0,2 bd,2.0,,0,4,13,4,46,7,62,55,0,47,0,0,0,0,4
893,1688 W 61st Avenue,,49.2157,-123.145815,South Granville,,4150000.0,6 bd,6.0,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
894,402 4988 Cambie Street,,49.240173,-123.117258,Cambie,,799900.0,1 bd,1.0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
895,6908 Dawson Street,,49.221078,-123.048547,Killarney,,2849000.0,7 bd,4.0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
896,607 5168 Cambie Street,,49.23884,-123.11579,Cambie,,1149900.0,1 bd,1.0,,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0
897,1506 1188 Howe Street,,49.274171,-123.132003,Downtown West,,585000.0,1 bd,1.0,,0,0,1,2,7,1,16,11,0,10,0,0,0,0,0
898,5306 Culloden Street,,49.236371,-123.077923,Knight,,1425000.0,2 bd,1.0,,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0
899,2 1322 13th Avenue,,49.258966,-123.076979,Grandview East,,1949999.0,4 bd,4.0,,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
900,1907 4815 Eldorado Mews,,49.241221,-123.057581,Collingwood,,699000.0,2 bd,1.0,,0,0,0,1,16,0,13,1,0,2,0,0,0,0,2
901,2033 E 35th Avenue,,49.238349,-123.064563,Victoria East,,1628000.0,4 bd,4.0,,0,0,0,2,11,0,19,2,0,1,0,0,0,0,0
902,2035 E 35th Avenue,,49.238349,-123.064563,Victoria East,,1699000.0,4 bd,4.0,,0,0,0,2,11,0,19,2,0,1,0,0,0,0,0
903,103 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,1448000.0,2 bd,1.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
904,203 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2264000.0,3 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
905,206 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2292000.0,3 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
906,102 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,1736000.0,2 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
907,106 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,1320000.0,1 bd,1.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
908,104 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,1228000.0,1 bd,1.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
909,L03 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2460000.0,2 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
910,207 788 W 8th Avenue,,49.263975,-123.12148,Fairview,,2284000.0,3 bd,2.0,,1,0,2,0,14,0,26,11,1,4,0,0,0,0,0
911,902 1325 Rolston Street,,49.275617,-123.127925,Downtown West,,799000.0,2 bd,1.0,,0,0,1,5,26,4,39,17,0,15,0,0,0,0,2
